Extent,Solidity,roundness,Compactness,Class
0.7877214707563346,0.992349923499235,0.9558229606771169,0.8712102817698397,SEKER
0.7724173360732299,0.9925285804302818,0.9771671827742581,0.9269851069224319,SEKER
0.7744102228047182,0.988734835355286,0.9433406398205416,0.9444208494032682,SEKER
0.7693559637293652,0.9921443991364836,0.9727580692442673,0.8986584269684228,SEKER
0.769979555803364,0.9929891841687389,0.9906853996160323,0.923144320799745,SEKER
0.788111422731378,0.992338770013467,0.9748103412811874,0.9237086694314788,SEKER
0.7612402744945033,0.9888498002504323,0.8997429641899918,0.8770282739445431,SEKER
0.7902372784448256,0.9922821502288433,0.9735631873621047,0.9246671764067166,SEKER
0.7736988089410997,0.9902744630071599,0.944219534016819,0.8849519097226533,SEKER
0.7682847896440129,0.988842938323763,0.9565205816000192,0.9755945071290275,SEKER
0.7876619838430741,0.9921518307421444,0.9589545683883137,0.8908048210234218,SEKER
0.7579439252336448,0.99064501713094,0.9622631012955074,0.9462233977613496,SEKER
0.759656652360515,0.9828395900404643,0.8425343484139729,0.8766867943138515,SEKER
0.7826168663377966,0.9886346775868721,0.931005952172734,0.8985300582609211,SEKER
0.7960387996941896,0.9877564330605952,0.9366293850989834,0.915345918447426,SEKER
0.7989690721649485,0.9888430610367644,0.9206666205850317,0.9203025083561246,SEKER
0.7901849217638691,0.9925550923168552,0.9799123481169953,0.9181781680698735,SEKER
0.7722407561857103,0.9851924100017734,0.9078406547292549,0.9341616617397195,SEKER
0.7767474370922647,0.9910520526769524,0.9643680853766637,0.887040223231496,SEKER
0.7633524873514801,0.9896711385492105,0.9575409585064406,0.9144667353878656,SEKER
0.7816883268938063,0.9896827749777646,0.9646717179616354,0.9250376709822241,SEKER
0.7614911080711354,0.9895413605119696,0.9499279440782307,0.9307446477325269,SEKER
0.7633851073549566,0.9919859903238254,0.9795049994230773,0.9396000777732112,SEKER
0.7729827239297856,0.9915744504108939,0.9670234720394467,0.9202462458637307,SEKER
0.7544916937522571,0.9892864541714759,0.9481293467990191,0.9039491562347224,SEKER
0.791743640756004,0.991575949930294,0.9684633771260541,0.8991581594601631,SEKER
0.7887088022270979,0.9894341186219959,0.9447450897337177,0.9381880224052692,SEKER
0.77680708194893,0.9918416992998694,0.9722841346383821,0.9169705033213617,SEKER
0.7678145087235997,0.992080206448551,0.9764374399599959,0.9202923588513096,SEKER
0.7702245250431778,0.9898197744961676,0.9521209008483963,0.9126354346123047,SEKER
0.7863085166384659,0.9909373611728121,0.9787942133227138,0.9419108577863601,SEKER
0.7923295454545455,0.9917032120421951,0.9655368690791334,0.9196680501904537,SEKER
0.781494960806271,0.9926803970958661,0.9736589142786523,0.9060405156697796,SEKER
0.7835046728971963,0.9923356908235433,0.9760586438275264,0.9441947975637394,SEKER
0.7605161114764507,0.9922485207100592,0.9725690066380462,0.9082524485670511,SEKER
0.7642648801385471,0.9889134601208904,0.9604963599997237,0.9238385788594996,SEKER
0.7835704108565156,0.991576022700402,0.9870892436642872,0.9668687173562497,SEKER
0.7398589065255732,0.9900581172375137,0.9415499742975526,0.9068861637001556,SEKER
0.7617923993193421,0.9896542576708816,0.9502729231562727,0.9206225050016721,SEKER
0.7753024286637732,0.9915849769694106,0.9754440361381915,0.9326688302480206,SEKER
0.7480565764561755,0.9911462637232912,0.9722362759979826,0.9242447392100738,SEKER
0.770802752293578,0.9837538785785376,0.8865968749868307,0.9631763824932791,SEKER
0.7832448047712236,0.9884746560037634,0.9405191059221097,0.9287211793545143,SEKER
0.7932384929341544,0.9913025532165811,0.9717127498335429,0.9518531776066903,SEKER
0.7628844932401778,0.9888852950689523,0.9440581402188102,0.9201443496082752,SEKER
0.7862518698578908,0.9917450396532916,0.9615825694632485,0.9211815366935695,SEKER
0.7662257976547586,0.9921141680153008,0.9599484570508697,0.8945378672083794,SEKER
0.8032146684129063,0.9899627270859624,0.9394930171745406,0.896467219351412,SEKER
0.7868638335588002,0.9925856184535718,0.9859494974918117,0.9361454422686037,SEKER
0.7777317499769861,0.9902423301198464,0.9579171831503972,0.9471765877360451,SEKER
0.7840677179962894,0.9902176141522421,0.9483034553798266,0.9011068768756534,SEKER
0.7884382284382284,0.992517386073535,0.9866847311746488,0.9400679067389165,SEKER
0.7821283284023669,0.990979909799098,0.9731359672425134,0.9309023459089276,SEKER
0.763926507764536,0.9908076934336485,0.9447796730477572,0.9169827888219405,SEKER
0.7862717770034843,0.9886094804170683,0.9487732593185922,0.9367801603316702,SEKER
0.7812543264571508,0.9916817995430848,0.9636814093270455,0.8860302470850837,SEKER
0.7751831501831502,0.9866254844255369,0.9112864422024723,0.9206288035568786,SEKER
0.7716004374772147,0.9911317938361577,0.9683998244245622,0.9386567679056059,SEKER
0.7999338624338624,0.9910743027713558,0.9525188883534276,0.8991962290919425,SEKER
0.7882722513089006,0.9902078278916138,0.9569617899852102,0.9102951359133221,SEKER
0.762729009778577,0.9906280108609967,0.9606522715113435,0.9272703408635636,SEKER
0.7912267207421393,0.9912398528295275,0.9579421876681037,0.8978805629446241,SEKER
0.7615308686288585,0.9902567094515753,0.9543605874553165,0.8855942713990753,SEKER
0.7704051540311239,0.9878414148171849,0.8954635260436054,0.8730059698982365,SEKER
0.7711924063855394,0.9907231832900609,0.9578371946608222,0.8920254537248884,SEKER
0.7647058823529411,0.9915061295971979,0.9612514033166444,0.935268259366488,SEKER
0.7856614246068455,0.9890244257474744,0.9430691144361364,0.8926507244471671,SEKER
0.778228021978022,0.9910784570978746,0.9541742314155844,0.946716152533979,SEKER
0.7646939739523585,0.9915706577220359,0.969700850948088,0.9325593674640044,SEKER
0.7819707945268484,0.9920354756834029,0.9810715807244832,0.9083877724456574,SEKER
0.7785073670723895,0.9910584260499796,0.9520867478784445,0.898504258254166,SEKER
0.7538427464008859,0.9903110361081207,0.964078825789416,0.9173524215754961,SEKER
0.7579015313390314,0.9869282940119414,0.9328536007679716,0.9147612748867632,SEKER
0.7439863669135479,0.9910075082940457,0.9487835524842172,0.895837186452823,SEKER
0.7890834955055138,0.9910670119591468,0.9762183975020567,0.9446918648358964,SEKER
0.8017407668783816,0.991793737632406,0.9588092822219659,0.9032491166867306,SEKER
0.7622507377269069,0.9882615500550693,0.9250144672419244,0.9145825948071239,SEKER
0.7984267453294002,0.9907905057958805,0.962470112304693,0.9080615151899021,SEKER
0.7746616404759742,0.989011944798794,0.9438887744993865,0.9419909313659213,SEKER
0.7955154651189893,0.9923819492905327,0.9652394845922767,0.8850260371431166,SEKER
0.7706254233461278,0.9900791924114525,0.9609208885298933,0.9292374107777339,SEKER
0.7504559738062276,0.987593984962406,0.9439398619869639,0.9007002057507423,SEKER
0.7782107373985963,0.9930791822966646,0.9788768775073232,0.9205364309656004,SEKER
0.7780155243449955,0.9885180472003702,0.9369356647594377,0.9269054860843448,SEKER
0.7719801309550689,0.9926259253883002,0.982176064204513,0.9315366505172042,SEKER
0.7577308169413433,0.9910763436187165,0.9612008506823263,0.9151996896822945,SEKER
0.7742994250531939,0.9937828651114146,0.9834235685968524,0.9198748568081558,SEKER
0.7737529959752182,0.9896752176302166,0.9367779408657143,0.895154791296126,SEKER
0.7843325999266594,0.9897616844053679,0.9523234097450136,0.9348079700582078,SEKER
0.7695540771374629,0.9921472037090698,0.9687464586502148,0.8973147233299231,SEKER
0.7795583883450945,0.9860071403892664,0.9189590803998924,0.9082490444169459,SEKER
0.7928935185185185,0.9912316240305591,0.9516418464822549,0.9159280666250256,SEKER
0.7753633030014939,0.9907158351409978,0.9626165305630868,0.9324447917631531,SEKER
0.7701247611554457,0.9894867573578258,0.9409678386370264,0.9178574733507326,SEKER
0.7631133671742809,0.986700443318556,0.9056757611201464,0.9100302845628382,SEKER
0.7820425104907863,0.9905254340102256,0.9556281312607998,0.9058921290128314,SEKER
0.796975890741859,0.9917052023121388,0.9552821621713989,0.9460670070412068,SEKER
0.7874678781204112,0.9904478817961445,0.9621181711133079,0.9168706976782219,SEKER
0.7935961160559473,0.9888517600967909,0.9403065389491094,0.9044067914862417,SEKER
0.7790560471976401,0.9925127197039778,0.9736049442008282,0.91215398225325,SEKER
0.8097967077024668,0.9928866784258161,0.9676067589889394,0.9098576122517797,SEKER
0.7833652618135377,0.9914561985856545,0.947747670509757,0.8778360077303359,SEKER
0.793932957798504,0.9893840444201502,0.9339372718587594,0.8540416632385753,SEKER
0.7816818181818181,0.9903253671177656,0.963499611561409,0.9062180800293694,SEKER
0.7912353347135955,0.9929845834055084,0.976918090431799,0.9031180936491477,SEKER
0.7722027658045977,0.9891016793190707,0.9379566908279493,0.91077925633866,SEKER
0.8006980802792321,0.9887362795241653,0.9229363304514616,0.9004363482239177,SEKER
0.7874599542334096,0.9923580471205699,0.9714243934193179,0.8946852686162107,SEKER
0.7752027027027028,0.9866418231331517,0.9142975540104176,0.9339605389264276,SEKER
0.7557082638096074,0.9901904378344168,0.9408716942086729,0.9007895969078896,SEKER
0.7589285714285714,0.9894800379408468,0.934165286025574,0.8999058318389898,SEKER
0.7777702473737717,0.9862495702990719,0.9135242675416911,0.9113569750471059,SEKER
0.7908744374024066,0.988945041061276,0.9479809980295272,0.9156529387973779,SEKER
0.7846500820120285,0.9876412226873889,0.9237512694303088,0.8926145632306624,SEKER
0.7457836281365693,0.9883510745129545,0.9281790908620908,0.9304211099798521,SEKER
0.7701814768460575,0.9933700383384739,0.9482732451075333,0.848994870426305,SEKER
0.789667812142039,0.9919993092928886,0.9740989555443877,0.9102137293118394,SEKER
0.7933081737849779,0.9913728647840341,0.9584629261575431,0.9284674802003602,SEKER
0.776463963963964,0.9884454383852285,0.9433436453566266,0.8691852440550901,SEKER
0.7406778932898015,0.9837950415109412,0.9166105621839155,0.896444062153926,SEKER
0.785850991114149,0.9902954434522955,0.9522469460133066,0.898693023978277,SEKER
0.7477245145631068,0.9890497348430558,0.9425402900795121,0.8860747780390612,SEKER
0.7836542828594786,0.9923222912353347,0.9708625007051607,0.9100635260511474,SEKER
0.7858004598119779,0.9911283376399656,0.9724335658818553,0.9327961980340814,SEKER
0.7858638743455497,0.9898216640862435,0.955026346185607,0.9040171050711114,SEKER
0.7683339266642933,0.9850243888524403,0.912638553174804,0.9661887105859747,SEKER
0.7691947982542086,0.9918738873255614,0.9644051292438524,0.892347354105286,SEKER
0.7867848032069971,0.9918454072989348,0.9685584626362552,0.9239664724163675,SEKER
0.7814321210752202,0.9927112029384757,0.9682145228529496,0.8990389838866816,SEKER
0.7777902663819265,0.9908645722958848,0.9592474610280542,0.9069100766752528,SEKER
0.7806204173716864,0.9872460625427985,0.925151041778264,0.9266030280908563,SEKER
0.7637262038691461,0.9889174521565267,0.9316117235115191,0.8899183619918932,SEKER
0.759576148479663,0.9902187902187902,0.9543176788717901,0.920094597138493,SEKER
0.7618481848184818,0.991779566350643,0.9755753782941737,0.9054764472383365,SEKER
0.7458163726820444,0.9918086782185307,0.9665151311983214,0.9006884564091574,SEKER
0.7606862012915696,0.9907876291019369,0.969391848199118,0.9156170221115489,SEKER
0.764012970683608,0.991582925362879,0.9764341520723405,0.9248384012511665,SEKER
0.7578767722737616,0.9899682757438052,0.9488172392504463,0.8948207473368006,SEKER
0.7977998711221578,0.989495918250842,0.9392911732279462,0.9304586806299455,SEKER
0.7657699443413729,0.990175639011852,0.9566010166614723,0.8918304098115257,SEKER
0.7779073941134242,0.9912526442170259,0.9752922839673075,0.9279017914911059,SEKER
0.7759430796080011,0.9925302653043703,0.9720542263546236,0.9086350522701336,SEKER
0.7478770636665374,0.9870853956875463,0.9147926706928105,0.8996859420061846,SEKER
0.7732397504456328,0.9908065667380442,0.9532051505064941,0.9108786178602523,SEKER
0.7903758166215201,0.9920854881568045,0.9708636617025157,0.9252000821041605,SEKER
0.7771437522377372,0.9910395799446394,0.968740162417395,0.9190215226572613,SEKER
0.7778076363229202,0.9918330049401753,0.9706701895295027,0.9210187373444431,SEKER
0.7841442498645965,0.9915532345974946,0.9663347063449117,0.8968008670779825,SEKER
0.7704656319290466,0.9914968898019746,0.9748568639715147,0.9513709628039183,SEKER
0.8050690390139932,0.9902824085947964,0.9567240179935173,0.9424114137218325,SEKER
0.7864108423648664,0.9888193456614509,0.9260152392365317,0.9097713711759707,SEKER
0.776816840976133,0.9883426686758977,0.9231810096361353,0.9157358236232902,SEKER
0.7521038399134667,0.991784104524448,0.9747558762991739,0.9061839099161966,SEKER
0.7839781746031746,0.9888519182094816,0.9363690071575772,0.9124934095488672,SEKER
0.7631798428514991,0.9905706065008689,0.9677640750217898,0.9226654250307582,SEKER
0.7805611672278339,0.9896126810666211,0.9513848244463001,0.9207759309475763,SEKER
0.7268339566661791,0.9903490292091328,0.9528030432329305,0.9116354006340751,SEKER
0.7849294980259447,0.9875393829298061,0.9125120687700369,0.9229915015560758,SEKER
0.7471975260919984,0.9888311023957712,0.9090231680656014,0.8862595011323737,SEKER
0.7849746192893401,0.9926395070181445,0.9702641522508076,0.889554435660491,SEKER
0.7846320346320347,0.9908883826879271,0.9689788118919322,0.9287854930239834,SEKER
0.7890791321284595,0.9915758317443151,0.9584971880075094,0.9080148455712531,SEKER
0.7875808128758082,0.9919993166676158,0.974743465781251,0.941435818866198,SEKER
0.7610176894518453,0.9891566607056687,0.928807931300964,0.8909269814318382,SEKER
0.7725045995611021,0.9923403285970557,0.9631917804269822,0.9141357226501582,SEKER
0.7931795431795432,0.988909689130928,0.9475054313789631,0.9371413783632506,SEKER
0.7652040368582712,0.991190178469933,0.9718883387317139,0.9348693394004033,SEKER
0.7844804318488529,0.9903739671181532,0.9498943181176199,0.9190359669978418,SEKER
0.7697859192231296,0.9881296390730353,0.9206820932616074,0.8922155953260177,SEKER
0.7923623889684,0.9892506665154007,0.9606509492671899,0.9416227907404041,SEKER
0.7929168939807237,0.9904313012862376,0.9477862272127905,0.8986071165708035,SEKER
0.7997386400110046,0.9915013359104087,0.968784810670316,0.9071325857013615,SEKER
0.7630324499256538,0.990575410906407,0.9547685290253809,0.9352783198731293,SEKER
0.7625152891839944,0.9903267899693634,0.9558775752486058,0.8961820410978513,SEKER
0.7710707659687251,0.9916770821497557,0.9771100287554381,0.9072146697437058,SEKER
0.7743767190133972,0.9905518513264293,0.9599589345833428,0.9154370503210748,SEKER
0.7120952613979283,0.9192461570857022,0.6580739114539091,0.8163180028283532,SEKER
0.7570648404993066,0.9855832980674284,0.9279940735574217,0.9163278380347243,SEKER
0.7868468468468468,0.9882046785279891,0.942296064962636,0.9089909725292841,SEKER
0.7600043497172684,0.9918821492435639,0.9633099852765707,0.8976321126887443,SEKER
0.7979274611398963,0.9916037896408918,0.9713673216445674,0.9122718534452695,SEKER
0.8034934497816594,0.9891913304283855,0.9460149527964267,0.8881072252155386,SEKER
0.755509463313456,0.9929013572604918,0.9692569371407628,0.8861663140647204,SEKER
0.7433673469387755,0.9751798761782587,0.7803704114077497,0.8689636622382552,SEKER
0.782454020673916,0.991550653548442,0.9697001037452475,0.8979213347574869,SEKER
0.7852909482758621,0.9916090259666629,0.9641862696514328,0.9057177046999879,SEKER
0.7579925489516548,0.9914159442461329,0.9519144838860073,0.8906902397106183,SEKER
0.7917797069994574,0.9923214235117446,0.9783615473570338,0.9108446443129481,SEKER
0.798991880302892,0.9904436088099748,0.9643176645229737,0.9100516346480172,SEKER
0.8000456621004566,0.9904465799886942,0.9617685622628762,0.9362297842355259,SEKER
0.7774844720496894,0.9915131969786981,0.9542002461187923,0.922629191616759,SEKER
0.7777062999112688,0.9927790677918106,0.9763793956788215,0.9184749178291198,SEKER
0.7787402274342573,0.9854689564068693,0.8942041219577548,0.9463559232599003,SEKER
0.7887089518668466,0.9917977146736056,0.9685467647471249,0.9225468065885215,SEKER
0.752682864010989,0.986109158394961,0.9196841167471314,0.902114988424821,SEKER
0.7684438797862088,0.9911286904930074,0.9602515746906102,0.9001226464564579,SEKER
0.7676133380010502,0.9878917579477937,0.9317299615288824,0.9203164958539901,SEKER
0.7827008455480445,0.9888942131521831,0.9381508213128752,0.9270380927919917,SEKER
0.7354574992139189,0.9839306747433956,0.9160709446661364,0.8594004195371564,SEKER
0.7689458689458689,0.989006962257237,0.9587482157027687,0.890720910613585,SEKER
0.780250811580024,0.9894264929791914,0.9310028921301042,0.9358982725873675,SEKER
0.7623672032848856,0.9898172176463951,0.9374564943200117,0.9091239489010037,SEKER
0.7827201783723523,0.9886504449701475,0.9321814238979498,0.909806632351916,SEKER
0.7874301863939169,0.9888178463791792,0.9302164569859727,0.9147913984938553,SEKER
0.810387811634349,0.9904358865848497,0.9530847947819232,0.9020995292868168,SEKER
0.7843934250491335,0.9898819086271525,0.9550009059435813,0.912301329118282,SEKER
0.7919146825396826,0.9905801393236878,0.9400101292562372,0.9067257959860662,SEKER
0.7855274044589549,0.9929895974672094,0.9843525709138902,0.9259360784196606,SEKER
0.7801465689540307,0.9903306740337722,0.960302652931671,0.8842265535466757,SEKER
0.7499893258187097,0.9905543337280776,0.9431316561048774,0.9018095438923469,SEKER
0.7975755374452339,0.9936085972850679,0.9868122846283266,0.9347570082043901,SEKER
0.7828091589451176,0.9915641575442953,0.9520797563284574,0.8677931617424871,SEKER
0.7825496482322558,0.9898617251964291,0.9485913692250637,0.885405628553978,SEKER
0.7862877076857712,0.9918758815232722,0.9742030922346636,0.9190296726352917,SEKER
0.7858451774380978,0.9915968756168401,0.9667954245042846,0.9085978883888335,SEKER
0.7735529556650246,0.9851009605959615,0.8854505568170022,0.9331132546338733,SEKER
0.7953692398136842,0.9909011521451309,0.9547297910844884,0.897533020139547,SEKER
0.7676609105180534,0.9907978049810047,0.9609800941161653,0.9114934812071223,SEKER
0.762755544005544,0.99258820877015,0.9723262523345698,0.8924686648106513,SEKER
0.7667842215256009,0.9911641387849284,0.9735239346028777,0.9156950738647927,SEKER
0.7782710486792119,0.9925356317953918,0.9687720629706176,0.9054678408763367,SEKER
0.7812825571343072,0.9900839911233461,0.9486799909841153,0.8823385560093873,SEKER
0.7590120160213618,0.9899452324111782,0.9506788060240157,0.9015000601059275,SEKER
0.7698052231635951,0.9881713196546698,0.9385294340585678,0.9413560555627317,SEKER
0.7522401433691757,0.9910616409478034,0.9643636790306879,0.9020408465999212,SEKER
0.7799226091763405,0.9902580083663214,0.9510103277330053,0.9129319344368745,SEKER
0.7750895466631508,0.989757835957011,0.9505480131628092,0.9210624123203919,SEKER
0.7875560913535598,0.9929630984884735,0.9676234313636951,0.8884169202116806,SEKER
0.7790805511393747,0.9914018376464638,0.9550047422667821,0.9463204879416004,SEKER
0.7893830253679924,0.9904566761164285,0.9647850219552229,0.9478728032817132,SEKER
0.7949538184275737,0.9910132554482138,0.9675963312834402,0.9112112911613991,SEKER
0.7672245164094762,0.9904601571268238,0.9437223021909025,0.8899583698579967,SEKER
0.7816748593950666,0.990405117270789,0.9621641226696458,0.8985950394908313,SEKER
0.7899046851926433,0.9878837059630076,0.9416057576377361,0.903669695089259,SEKER
0.7738987508218278,0.9879696723834037,0.9287537444893974,0.9094408888384811,SEKER
0.7605633802816901,0.9909925077868508,0.9515972006996629,0.89180857823176,SEKER
0.7614910313901345,0.9902158676759182,0.9517542254010255,0.9103726087643758,SEKER
0.7468713005242685,0.9908848688823447,0.9526132046371681,0.9039111293264843,SEKER
0.7652676715176715,0.9906366516217656,0.9682475407420914,0.926332106392045,SEKER
0.7876869580723536,0.9907202332557683,0.9580028639482271,0.9325169164953808,SEKER
0.7646486065431886,0.9908038242633247,0.9663207839694118,0.9268108998245875,SEKER
0.7625458468176914,0.9870695674030218,0.9199854118035643,0.9051428789806135,SEKER
0.7553846153846154,0.9885906040268456,0.9492255854460347,0.9163639554753853,SEKER
0.7543635044595229,0.9895874153277725,0.9392876021762533,0.9027722186970536,SEKER
0.7685652173913043,0.9912521729378119,0.9573395287830301,0.8941193176636517,SEKER
0.7921688096411451,0.9888985207348788,0.9516917141281839,0.9545665996032351,SEKER
0.7707021633515609,0.9911187067492225,0.9573786499039169,0.8969803870839073,SEKER
0.7819849690539346,0.9906193996415771,0.9398549366679503,0.8922114500187488,SEKER
